Mfg_Part_Num,ai_used,overall_confidence,needs_human_review,distributor_detected,n_attributes,review_reasons
21839NN,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 7 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
VN56920,False,0.36,True,False,0,Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 39 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | No attributes extracted — description too sparse or needs enrichment.
133164,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 25 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DWHT10993,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DWHT10994,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
QB22RU,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
QB22KU,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
AVM6EV,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
AVM6EV,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSA0250B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSA0375B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSA0500B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
42-04-9107,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
48-22-9491,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DWMT45422,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 31 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DWMT45424,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 31 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
48-22-9483,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
48-22-9484,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
48-22-9485,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
48-44-2770,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
IWHT48441RC,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 35 chars (target 60-80). | Classpath unresolved — needs classification review.
XRU23SM1,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 24 chars (target 60-80). | Classpath unresolved — needs classification review.
XRU15PT1,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 25 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
XRU23Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
0887-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCBL724B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review.
2954-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2955-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
9A-219-180,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 32 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
9A-219-120RP,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 34 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
3033-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
3033-21,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
3034-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
D25333K,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCD803B,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCF860B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
3401-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
KPTDR050A,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
DCD1007B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review.
DCD799B,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
58006,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 22 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2909-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2909-21,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
918200,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 26 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2541-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCN930B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCN930P1,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review.
XNB04Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
XNB05Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
XNB06Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
XNB07Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
DZN930,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 28 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
220USB25U,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
XRF03Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
220USBP5U,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
49-66-4567,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 31 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
IBMG90K003,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 32 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
IBPH250P15T,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 33 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH12B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH135B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH21B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH22B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH235B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH26B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH2R1B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH31B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH32B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DPH335B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSQ12B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSQ22B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSQ26B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DSQ32B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT102B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT152B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT1535B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT202B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT2035B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT206B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT252B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT2535B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 18 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT256B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT302B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DT402B,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DDWSSB,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 17 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
191V02-0,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 25 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
XTS02Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
DCF809D1,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review.
2761-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2761-22,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
3450-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
KPTDV025A,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
3048-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
3049-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2563-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCF961B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCF964B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
2563P-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCF921P2,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review.
XLT03Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
XLT04Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
XLT05Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
DCF510B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
3052-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
